Day_Of_Week,Click_Hour,Click_Minute,Current_Cumulative_Sum,Target_Final_Daily_Sum
2,1,15,3856.19,297540.68
2,1,30,4608.88,297540.68
2,1,45,5405.86,297540.68
2,2,0,6230.19,297540.68
2,2,15,7026.61,297540.68
2,2,30,7745.55,297540.68
2,2,45,8468.78,297540.68
2,3,0,9227.91,297540.68
2,3,15,10069.7,297540.68
2,3,30,10864.54,297540.68
2,3,45,11532.42,297540.68
2,4,0,12229.88,297540.68
2,4,15,13027.88,297540.68
2,4,30,13854.84,297540.68
2,4,45,14591.52,297540.68
2,5,0,15379.08,297540.68
2,5,15,16241.36,297540.68
2,5,30,16922.92,297540.68
2,5,45,17674.46,297540.68
2,6,0,18560.15,297540.68
2,6,15,21395.67,297540.68
2,6,30,24689.88,297540.68
2,6,45,27843.91,297540.68
2,7,0,30972.54,297540.68
2,7,15,33617.33,297540.68
2,7,30,36463.23,297540.68
2,7,45,39449.08,297540.68
2,8,0,42283.18,297540.68
2,8,15,50499.34,297540.68
2,8,30,57956.04,297540.68
2,8,45,66052.47,297540.68
2,9,0,72924.58,297540.68
2,9,15,80717.73,297540.68
2,9,30,87947.59,297540.68
2,9,45,95156.3,297540.68
2,10,0,102537.5,297540.68
2,10,15,105368.46,297540.68
2,10,30,108537.34,297540.68
2,10,45,111798.15,297540.68
2,11,0,114592.66,297540.68
2,11,15,117970.33,297540.68
2,11,30,120767.63,297540.68
2,11,45,124146.75,297540.68
2,12,0,127000.82,297540.68
2,12,15,129643.68,297540.68
2,12,30,132877.28,297540.68
2,12,45,136087.29,297540.68
2,13,0,139200.11,297540.68
2,13,15,142372.68,297540.68
2,13,30,145217.04,297540.68
2,13,45,147889.55,297540.68
2,14,0,150763.32,297540.68
2,14,15,153880.4,297540.68
2,14,30,157136.09,297540.68
2,14,45,159670.26,297540.68
2,15,0,163084.0,297540.68
2,15,15,165794.21,297540.68
2,15,30,169040.05,297540.68
2,15,45,172016.68,297540.68
2,16,0,175138.87,297540.68
2,16,15,177801.18,297540.68
2,16,30,181097.67,297540.68
2,16,45,184102.88,297540.68
2,17,0,187357.21,297540.68
2,17,15,194481.84,297540.68
2,17,30,201629.55,297540.68
2,17,45,209704.11,297540.68
2,18,0,217411.45,297540.68
2,18,15,224074.99,297540.68
2,18,30,232078.18,297540.68
2,18,45,239413.34,297540.68
2,19,0,246917.61,297540.68
2,19,15,250017.22,297540.68
2,19,30,253185.55,297540.68
2,19,45,256088.62,297540.68
2,20,0,258849.68,297540.68
2,20,15,261735.31,297540.68
2,20,30,264703.2,297540.68
2,20,45,267253.42,297540.68
2,21,0,269937.75,297540.68
2,21,15,273015.43,297540.68
2,21,30,276364.41,297540.68
2,21,45,279090.73,297540.68
2,22,0,282036.54,297540.68
2,22,15,285160.34,297540.68
2,22,30,288633.95,297540.68
2,22,45,291789.9,297540.68
2,23,0,294804.17,297540.68
2,23,15,295493.57,297540.68
2,23,30,296248.38,297540.68
2,23,45,296963.3,297540.68
3,0,0,46.97,296777.66
3,0,15,637.92,296777.66
3,0,30,1440.92,296777.66
3,0,45,2219.61,296777.66
3,1,0,2885.1,296777.66
3,1,15,3623.32,296777.66
3,1,30,4367.08,296777.66
3,1,45,5083.63,296777.66
3,2,0,5780.66,296777.66
3,2,15,6516.68,296777.66
3,2,30,7237.49,296777.66
3,2,45,8152.76,296777.66
3,3,0,9010.34,296777.66
3,3,15,9634.94,296777.66
3,3,30,10349.51,296777.66
3,3,45,11210.96,296777.66
3,4,0,11977.77,296777.66
3,4,15,12730.45,296777.66
3,4,30,13401.19,296777.66
3,4,45,14232.6,296777.66
3,5,0,15014.9,296777.66
3,5,15,15800.22,296777.66
3,5,30,16481.35,296777.66
3,5,45,17279.63,296777.66
3,6,0,18067.34,296777.66
3,6,15,20864.78,296777.66
3,6,30,23563.14,296777.66
3,6,45,26585.54,296777.66
3,7,0,29308.35,296777.66
3,7,15,32035.08,296777.66
3,7,30,35163.4,296777.66
3,7,45,38259.18,296777.66
3,8,0,41692.44,296777.66
3,8,15,48864.26,296777.66
3,8,30,56882.23,296777.66
3,8,45,64412.06,296777.66
3,9,0,71902.53,296777.66
3,9,15,79680.18,296777.66
3,9,30,87202.5,296777.66
3,9,45,95438.42,296777.66
3,10,0,102458.11,296777.66
3,10,15,105222.55,296777.66
3,10,30,108559.38,296777.66
3,10,45,111618.3,296777.66
3,11,0,114616.75,296777.66
3,11,15,117630.18,296777.66
3,11,30,120598.34,296777.66
3,11,45,123706.56,296777.66
3,12,0,126876.92,296777.66
3,12,15,129909.33,296777.66
3,12,30,132998.83,296777.66
3,12,45,135597.54,296777.66
3,13,0,138596.26,296777.66
3,13,15,141555.93,296777.66
3,13,30,144415.1,296777.66
3,13,45,147768.34,296777.66
3,14,0,150856.71,296777.66
3,14,15,153823.9,296777.66
3,14,30,156776.02,296777.66
3,14,45,159895.83,296777.66
3,15,0,162458.99,296777.66
3,15,15,165436.71,296777.66
3,15,30,168403.32,296777.66
3,15,45,171205.38,296777.66
3,16,0,174290.7,296777.66
3,16,15,177154.57,296777.66
3,16,30,180195.63,296777.66
3,16,45,183322.74,296777.66
3,17,0,186732.49,296777.66
3,17,15,193904.74,296777.66
3,17,30,202009.75,296777.66
3,17,45,209956.34,296777.66
3,18,0,217086.82,296777.66
3,18,15,224735.17,296777.66
3,18,30,231967.38,296777.66
3,18,45,239372.6,296777.66
3,19,0,246191.34,296777.66
3,19,15,248749.36,296777.66
3,19,30,252112.4,296777.66
3,19,45,254959.53,296777.66
3,20,0,258128.34,296777.66
3,20,15,260813.5,296777.66
3,20,30,263837.71,296777.66
3,20,45,266652.46,296777.66
3,21,0,269516.71,296777.66
3,21,15,272411.26,296777.66
3,21,30,275601.05,296777.66
3,21,45,278488.18,296777.66
3,22,0,281237.5,296777.66
3,22,15,284397.45,296777.66
3,22,30,287560.39,296777.66
3,22,45,290612.03,296777.66
3,23,0,293516.74,296777.66
3,23,15,294474.84,296777.66
3,23,30,295143.83,296777.66
3,23,45,295979.78,296777.66
4,0,0,13.32,298573.83
4,0,15,668.67,298573.83
4,0,30,1387.54,298573.83
4,0,45,2050.33,298573.83
4,1,0,2692.7,298573.83
4,1,15,3578.38,298573.83
4,1,30,4363.2,298573.83
4,1,45,5040.21,298573.83
4,2,0,5843.96,298573.83
4,2,15,6603.89,298573.83
4,2,30,7301.23,298573.83
4,2,45,8022.15,298573.83
4,3,0,8691.29,298573.83
4,3,15,9435.74,298573.83
4,3,30,10117.2,298573.83
4,3,45,10903.48,298573.83
4,4,0,11540.97,298573.83
4,4,15,12240.0,298573.83
4,4,30,12948.8,298573.83
4,4,45,13592.5,298573.83
4,5,0,14412.62,298573.83
4,5,15,15051.71,298573.83
4,5,30,15866.97,298573.83
4,5,45,16656.05,298573.83
4,6,0,17575.73,298573.83
4,6,15,20796.6,298573.83
4,6,30,23984.7,298573.83
4,6,45,26797.61,298573.83
4,7,0,30109.77,298573.83
4,7,15,32965.77,298573.83
4,7,30,36110.99,298573.83
4,7,45,39051.61,298573.83
4,8,0,42080.45,298573.83
4,8,15,49623.82,298573.83
4,8,30,56925.13,298573.83
4,8,45,64179.18,298573.83
4,9,0,71738.39,298573.83
4,9,15,79522.79,298573.83
4,9,30,87344.01,298573.83
4,9,45,94768.11,298573.83
4,10,0,101989.73,298573.83
4,10,15,104833.89,298573.83
4,10,30,107681.32,298573.83
4,10,45,110639.81,298573.83
4,11,0,113911.31,298573.83
4,11,15,117012.16,298573.83
4,11,30,120136.33,298573.83
4,11,45,123563.64,298573.83
4,12,0,126420.97,298573.83
4,12,15,129370.53,298573.83
4,12,30,132239.83,298573.83
4,12,45,135158.94,298573.83
4,13,0,138165.35,298573.83
4,13,15,140908.69,298573.83
4,13,30,143679.59,298573.83
4,13,45,146372.04,298573.83
4,14,0,149483.51,298573.83
4,14,15,152268.92,298573.83
4,14,30,155296.57,298573.83
4,14,45,158456.44,298573.83
4,15,0,161484.68,298573.83
4,15,15,164474.14,298573.83
4,15,30,167826.61,298573.83
4,15,45,170757.29,298573.83
4,16,0,173926.74,298573.83
4,16,15,176893.65,298573.83
4,16,30,179400.54,298573.83
4,16,45,182174.71,298573.83
4,17,0,185728.59,298573.83
4,17,15,193607.28,298573.83
4,17,30,201523.74,298573.83
4,17,45,208643.27,298573.83
4,18,0,216673.08,298573.83
4,18,15,224778.64,298573.83
4,18,30,232204.8,298573.83
4,18,45,239750.09,298573.83
4,19,0,247114.61,298573.83
4,19,15,250245.27,298573.83
4,19,30,252651.24,298573.83
4,19,45,255558.27,298573.83
4,20,0,258423.3,298573.83
4,20,15,261868.31,298573.83
4,20,30,265253.75,298573.83
4,20,45,268170.66,298573.83
4,21,0,270907.46,298573.83
4,21,15,273959.36,298573.83
4,21,30,276711.98,298573.83
4,21,45,280040.38,298573.83
4,22,0,283326.93,298573.83
4,22,15,286118.46,298573.83
4,22,30,289117.69,298573.83
4,22,45,292393.66,298573.83
4,23,0,295280.95,298573.83
4,23,15,296114.71,298573.83
4,23,30,296946.11,298573.83
4,23,45,297777.32,298573.83
5,0,0,35.57,206746.39
5,0,15,521.14,206746.39
5,0,30,996.2,206746.39
5,0,45,1487.44,206746.39
5,1,0,1888.94,206746.39
5,1,15,2380.38,206746.39
5,1,30,2867.92,206746.39
5,1,45,3438.24,206746.39
5,2,0,3923.64,206746.39
5,2,15,4433.13,206746.39
5,2,30,4954.44,206746.39
5,2,45,5446.34,206746.39
5,3,0,5980.12,206746.39
5,3,15,6484.61,206746.39
5,3,30,7044.24,206746.39
5,3,45,7576.69,206746.39
5,4,0,7997.21,206746.39
5,4,15,8609.86,206746.39
5,4,30,9091.8,206746.39
5,4,45,9662.06,206746.39
5,5,0,10169.24,206746.39
5,5,15,10715.27,206746.39
5,5,30,11234.16,206746.39
5,5,45,11838.05,206746.39
5,6,0,12529.49,206746.39
5,6,15,14740.91,206746.39
5,6,30,16862.79,206746.39
5,6,45,18825.08,206746.39
5,7,0,20909.39,206746.39
5,7,15,22913.62,206746.39
5,7,30,25078.91,206746.39
5,7,45,27270.37,206746.39
5,8,0,29520.75,206746.39
5,8,15,34221.63,206746.39
5,8,30,39573.12,206746.39
5,8,45,44644.6,206746.39
5,9,0,50569.87,206746.39
5,9,15,55831.39,206746.39
5,9,30,61281.74,206746.39
5,9,45,66535.71,206746.39
5,10,0,71795.15,206746.39
5,10,15,74058.09,206746.39
5,10,30,76038.6,206746.39
5,10,45,78050.62,206746.39
5,11,0,80200.27,206746.39
5,11,15,82182.89,206746.39
5,11,30,84259.91,206746.39
5,11,45,86310.74,206746.39
5,12,0,88451.36,206746.39
5,12,15,90618.26,206746.39
5,12,30,92750.56,206746.39
5,12,45,95051.81,206746.39
5,13,0,96840.11,206746.39
5,13,15,98655.86,206746.39
5,13,30,100813.95,206746.39
5,13,45,102862.47,206746.39
5,14,0,105100.59,206746.39
5,14,15,107070.34,206746.39
5,14,30,109045.65,206746.39
5,14,45,110981.14,206746.39
5,15,0,113256.68,206746.39
5,15,15,115265.56,206746.39
5,15,30,117458.05,206746.39
5,15,45,119660.53,206746.39
5,16,0,121753.48,206746.39
5,16,15,123743.07,206746.39
5,16,30,126114.11,206746.39
5,16,45,128379.14,206746.39
5,17,0,130566.47,206746.39
5,17,15,135877.29,206746.39
5,17,30,141605.74,206746.39
5,17,45,146639.55,206746.39
5,18,0,151537.84,206746.39
5,18,15,156407.72,206746.39
5,18,30,161193.85,206746.39
5,18,45,166762.43,206746.39
5,19,0,171740.86,206746.39
5,19,15,173766.72,206746.39
5,19,30,175978.04,206746.39
5,19,45,178078.88,206746.39
5,20,0,180233.03,206746.39
5,20,15,182231.26,206746.39
5,20,30,184161.23,206746.39
5,20,45,186436.65,206746.39
5,21,0,188483.25,206746.39
5,21,15,190631.11,206746.39
5,21,30,192469.43,206746.39
5,21,45,194387.39,206746.39
5,22,0,196599.88,206746.39
5,22,15,198471.77,206746.39
5,22,30,200583.8,206746.39
5,22,45,202864.19,206746.39
5,23,0,204776.46,206746.39
5,23,15,205227.32,206746.39
5,23,30,205695.65,206746.39
5,23,45,206283.64,206746.39
6,0,0,43.32,205601.01
6,0,15,674.37,205601.01
6,0,30,1273.73,205601.01
6,0,45,1867.61,205601.01
6,1,0,2396.45,205601.01
6,1,15,2869.36,205601.01
6,1,30,3307.17,205601.01
6,1,45,3716.38,205601.01
6,2,0,4208.01,205601.01
6,2,15,4827.78,205601.01
6,2,30,5338.47,205601.01
6,2,45,5949.24,205601.01
6,3,0,6492.4,205601.01
6,3,15,7078.69,205601.01
6,3,30,7592.03,205601.01
6,3,45,8053.62,205601.01
6,4,0,8617.13,205601.01
6,4,15,9158.36,205601.01
6,4,30,9715.28,205601.01
6,4,45,10227.22,205601.01
6,5,0,10733.22,205601.01
6,5,15,11309.0,205601.01
6,5,30,11870.63,205601.01
6,5,45,12405.63,205601.01
6,6,0,13025.2,205601.01
6,6,15,15154.2,205601.01
6,6,30,17226.42,205601.01
6,6,45,19402.2,205601.01
6,7,0,21609.84,205601.01
6,7,15,23487.18,205601.01
6,7,30,25448.11,205601.01
6,7,45,27614.73,205601.01
6,8,0,30001.22,205601.01
6,8,15,35126.6,205601.01
6,8,30,40371.91,205601.01
6,8,45,45306.47,205601.01
6,9,0,50628.56,205601.01
6,9,15,55550.12,205601.01
6,9,30,60659.31,205601.01
6,9,45,65448.23,205601.01
6,10,0,70715.1,205601.01
6,10,15,72692.55,205601.01
6,10,30,74813.18,205601.01
6,10,45,76994.98,205601.01
6,11,0,78985.74,205601.01
6,11,15,81098.79,205601.01
6,11,30,83210.78,205601.01
6,11,45,85082.55,205601.01
6,12,0,87256.61,205601.01
6,12,15,89318.49,205601.01
6,12,30,91340.06,205601.01
6,12,45,93425.39,205601.01
6,13,0,95523.45,205601.01
6,13,15,97858.74,205601.01
6,13,30,99832.25,205601.01
6,13,45,101713.52,205601.01
6,14,0,103864.99,205601.01
6,14,15,105502.43,205601.01
6,14,30,107897.9,205601.01
6,14,45,110165.78,205601.01
6,15,0,112287.64,205601.01
6,15,15,114142.29,205601.01
6,15,30,116162.39,205601.01
6,15,45,118225.37,205601.01
6,16,0,120359.52,205601.01
6,16,15,122528.61,205601.01
6,16,30,124522.92,205601.01
6,16,45,126423.8,205601.01
6,17,0,128535.78,205601.01
6,17,15,133963.89,205601.01
6,17,30,139382.19,205601.01
6,17,45,144980.66,205601.01
6,18,0,150013.97,205601.01
6,18,15,155277.09,205601.01
6,18,30,160334.35,205601.01
6,18,45,165559.31,205601.01
6,19,0,170356.8,205601.01
6,19,15,172141.16,205601.01
6,19,30,174398.8,205601.01
6,19,45,176537.47,205601.01
6,20,0,178583.28,205601.01
6,20,15,180738.0,205601.01
6,20,30,182849.8,205601.01
6,20,45,184884.19,205601.01
6,21,0,186956.05,205601.01
6,21,15,189027.51,205601.01
6,21,30,190899.38,205601.01
6,21,45,192984.2,205601.01
6,22,0,194942.95,205601.01
6,22,15,196993.23,205601.01
6,22,30,199123.3,205601.01
6,22,45,201378.35,205601.01
6,23,0,203490.49,205601.01
6,23,15,204037.67,205601.01
6,23,30,204593.43,205601.01
6,23,45,205146.01,205601.01
0,0,0,47.33,295553.27
0,0,15,714.56,295553.27
0,0,30,1454.34,295553.27
0,0,45,2041.14,295553.27
0,1,0,2769.65,295553.27
0,1,15,3614.89,295553.27
0,1,30,4512.24,295553.27
0,1,45,5387.87,295553.27
0,2,0,6073.62,295553.27
0,2,15,6868.36,295553.27
0,2,30,7593.3,295553.27
0,2,45,8337.95,295553.27
0,3,0,9068.29,295553.27
0,3,15,9743.78,295553.27
0,3,30,10601.57,295553.27
0,3,45,11319.58,295553.27
0,4,0,12123.19,295553.27
0,4,15,12881.57,295553.27
0,4,30,13603.1,295553.27
0,4,45,14443.38,295553.27
0,5,0,15218.25,295553.27
0,5,15,15799.86,295553.27
0,5,30,16516.52,295553.27
0,5,45,17248.66,295553.27
0,6,0,18119.84,295553.27
0,6,15,20990.65,295553.27
0,6,30,23822.8,295553.27
0,6,45,26606.38,295553.27
0,7,0,29037.72,295553.27
0,7,15,32007.81,295553.27
0,7,30,34757.4,295553.27
0,7,45,37685.03,295553.27
0,8,0,41424.36,295553.27
0,8,15,49487.74,295553.27
0,8,30,57554.08,295553.27
0,8,45,65070.72,295553.27
0,9,0,71726.05,295553.27
0,9,15,79470.97,295553.27
0,9,30,86935.72,295553.27
0,9,45,94400.29,295553.27
0,10,0,101904.36,295553.27
0,10,15,105124.88,295553.27
0,10,30,108092.61,295553.27
0,10,45,110763.58,295553.27
0,11,0,113877.63,295553.27
0,11,15,117201.74,295553.27
0,11,30,119957.32,295553.27
0,11,45,122681.47,295553.27
0,12,0,125657.14,295553.27
0,12,15,128313.94,295553.27
0,12,30,131324.44,295553.27
0,12,45,134227.62,295553.27
0,13,0,137111.92,295553.27
0,13,15,140392.01,295553.27
0,13,30,143357.61,295553.27
0,13,45,146346.24,295553.27
0,14,0,149250.53,295553.27
0,14,15,152276.24,295553.27
0,14,30,155139.75,295553.27
0,14,45,158294.34,295553.27
0,15,0,161407.44,295553.27
0,15,15,164733.26,295553.27
0,15,30,167558.57,295553.27
0,15,45,170364.78,295553.27
0,16,0,173380.24,295553.27
0,16,15,176077.04,295553.27
0,16,30,179202.0,295553.27
0,16,45,182603.83,295553.27
0,17,0,185991.65,295553.27
0,17,15,193269.13,295553.27
0,17,30,201002.33,295553.27
0,17,45,208614.94,295553.27
0,18,0,216578.04,295553.27
0,18,15,223821.45,295553.27
0,18,30,231231.27,295553.27
0,18,45,238342.32,295553.27
0,19,0,245257.27,295553.27
0,19,15,248112.53,295553.27
0,19,30,251093.94,295553.27
0,19,45,254055.59,295553.27
0,20,0,256832.52,295553.27
0,20,15,259869.46,295553.27
0,20,30,262564.89,295553.27
0,20,45,265910.37,295553.27
0,21,0,269035.72,295553.27
0,21,15,271910.17,295553.27
0,21,30,274792.93,295553.27
0,21,45,277637.2,295553.27
0,22,0,280630.34,295553.27
0,22,15,283584.65,295553.27
0,22,30,286851.51,295553.27
0,22,45,289863.32,295553.27
0,23,0,292681.57,295553.27
0,23,15,293390.8,295553.27
0,23,30,294066.25,295553.27
0,23,45,294848.25,295553.27
1,0,0,57.85,296135.14
1,0,15,773.59,296135.14
1,0,30,1495.67,296135.14
1,0,45,2206.73,296135.14
1,1,0,3012.48,296135.14
1,1,15,3755.03,296135.14
1,1,30,4420.64,296135.14
1,1,45,5169.48,296135.14
1,2,0,6045.4,296135.14
1,2,15,6748.39,296135.14
1,2,30,7500.02,296135.14
1,2,45,8210.72,296135.14
1,3,0,8999.64,296135.14
1,3,15,9801.52,296135.14
1,3,30,10424.37,296135.14
1,3,45,11109.87,296135.14
1,4,0,11797.74,296135.14
1,4,15,12573.1,296135.14
1,4,30,13383.52,296135.14
1,4,45,14093.09,296135.14
1,5,0,14793.07,296135.14
1,5,15,15569.91,296135.14
1,5,30,16383.94,296135.14
1,5,45,17136.13,296135.14
1,6,0,18209.87,296135.14
1,6,15,21088.91,296135.14
1,6,30,23987.8,296135.14
1,6,45,26500.82,296135.14
1,7,0,29369.75,296135.14
1,7,15,32748.15,296135.14
1,7,30,35764.63,296135.14
1,7,45,38677.53,296135.14
1,8,0,41813.92,296135.14
1,8,15,49045.74,296135.14
1,8,30,57062.53,296135.14
1,8,45,63765.04,296135.14
1,9,0,70887.51,296135.14
1,9,15,78582.78,296135.14
1,9,30,86510.43,296135.14
1,9,45,94230.81,296135.14
1,10,0,100655.77,296135.14
1,10,15,103991.42,296135.14
1,10,30,107348.14,296135.14
1,10,45,110668.83,296135.14
1,11,0,113589.89,296135.14
1,11,15,116217.11,296135.14
1,11,30,119467.17,296135.14
1,11,45,122605.73,296135.14
1,12,0,125412.69,296135.14
1,12,15,128435.07,296135.14
1,12,30,131318.07,296135.14
1,12,45,134176.73,296135.14
1,13,0,137139.1,296135.14
1,13,15,140262.7,296135.14
1,13,30,143017.52,296135.14
1,13,45,146262.72,296135.14
1,14,0,149566.92,296135.14
1,14,15,152634.15,296135.14
1,14,30,155679.54,296135.14
1,14,45,158660.16,296135.14
1,15,0,161401.05,296135.14
1,15,15,164281.4,296135.14
1,15,30,167108.15,296135.14
1,15,45,170440.88,296135.14
1,16,0,173355.63,296135.14
1,16,15,175986.13,296135.14
1,16,30,179242.62,296135.14
1,16,45,182197.64,296135.14
1,17,0,185438.85,296135.14
1,17,15,193255.21,296135.14
1,17,30,201459.84,296135.14
1,17,45,209187.65,296135.14
1,18,0,216483.18,296135.14
1,18,15,223600.82,296135.14
1,18,30,230722.1,296135.14
1,18,45,238046.62,296135.14
1,19,0,245386.26,296135.14
1,19,15,248369.42,296135.14
1,19,30,251379.04,296135.14
1,19,45,254414.32,296135.14
1,20,0,257488.17,296135.14
1,20,15,260717.61,296135.14
1,20,30,263557.24,296135.14
1,20,45,266690.81,296135.14
1,21,0,269550.28,296135.14
1,21,15,272388.81,296135.14
1,21,30,275358.33,296135.14
1,21,45,278363.81,296135.14
1,22,0,281435.37,296135.14
1,22,15,284230.93,296135.14
1,22,30,287535.1,296135.14
1,22,45,290619.22,296135.14
1,23,0,293389.13,296135.14
1,23,15,294075.09,296135.14
1,23,30,294768.99,296135.14
1,23,45,295475.51,296135.14
2,0,0,39.11,296370.79
2,0,15,1125.12,296370.79
2,0,30,1853.86,296370.79
2,0,45,2530.19,296370.79
2,1,0,3174.78,296370.79
2,1,15,4061.03,296370.79
2,1,30,4852.63,296370.79
2,1,45,5546.46,296370.79
2,2,0,6273.0,296370.79
2,2,15,6985.97,296370.79
2,2,30,7807.37,296370.79
2,2,45,8637.59,296370.79
2,3,0,9509.04,296370.79
2,3,15,10238.52,296370.79
2,3,30,10859.86,296370.79
2,3,45,11660.21,296370.79
2,4,0,12364.23,296370.79
2,4,15,13138.44,296370.79
2,4,30,13773.59,296370.79
2,4,45,14589.54,296370.79
2,5,0,15319.84,296370.79
2,5,15,15971.79,296370.79
2,5,30,16691.44,296370.79
2,5,45,17270.16,296370.79
2,6,0,18293.17,296370.79
2,6,15,21232.64,296370.79
2,6,30,24169.57,296370.79
2,6,45,27263.82,296370.79
2,7,0,30380.31,296370.79
2,7,15,33666.21,296370.79
2,7,30,36468.46,296370.79
2,7,45,39333.13,296370.79
2,8,0,42260.11,296370.79
2,8,15,49795.91,296370.79
2,8,30,57330.84,296370.79
2,8,45,64947.33,296370.79
2,9,0,72811.47,296370.79
2,9,15,80200.16,296370.79
2,9,30,88252.87,296370.79
2,9,45,95538.84,296370.79
2,10,0,102315.1,296370.79
2,10,15,105103.35,296370.79
2,10,30,107969.55,296370.79
2,10,45,110910.42,296370.79
2,11,0,114005.42,296370.79
2,11,15,116888.85,296370.79
2,11,30,120193.32,296370.79
2,11,45,123031.83,296370.79
2,12,0,126161.33,296370.79
2,12,15,129214.97,296370.79
2,12,30,132385.13,296370.79
2,12,45,135467.13,296370.79
2,13,0,138121.7,296370.79
2,13,15,140883.56,296370.79
2,13,30,143784.19,296370.79
2,13,45,146685.45,296370.79
2,14,0,149738.21,296370.79
2,14,15,152604.28,296370.79
2,14,30,155840.1,296370.79
2,14,45,158817.75,296370.79
2,15,0,161714.66,296370.79
2,15,15,164679.43,296370.79
2,15,30,167596.44,296370.79
2,15,45,170895.92,296370.79
2,16,0,173536.21,296370.79
2,16,15,176597.9,296370.79
2,16,30,179644.45,296370.79
2,16,45,182679.3,296370.79
2,17,0,186111.85,296370.79
2,17,15,193180.6,296370.79
2,17,30,200981.68,296370.79
2,17,45,208524.96,296370.79
2,18,0,216174.37,296370.79
2,18,15,223629.28,296370.79
2,18,30,231399.48,296370.79
2,18,45,238971.98,296370.79
2,19,0,245988.77,296370.79
2,19,15,249226.0,296370.79
2,19,30,252212.11,296370.79
2,19,45,255307.45,296370.79
2,20,0,258569.95,296370.79
2,20,15,261871.57,296370.79
2,20,30,265143.25,296370.79
2,20,45,268082.44,296370.79
2,21,0,271152.68,296370.79
2,21,15,273817.52,296370.79
2,21,30,276752.13,296370.79
2,21,45,279582.42,296370.79
2,22,0,282413.06,296370.79
2,22,15,285285.49,296370.79
2,22,30,288063.71,296370.79
2,22,45,290814.52,296370.79
2,23,0,293521.91,296370.79
2,23,15,294257.64,296370.79
2,23,30,295033.2,296370.79
2,23,45,295812.97,296370.79
3,0,0,20.85,292684.65
3,0,15,776.22,292684.65
3,0,30,1468.52,292684.65
3,0,45,2327.89,292684.65
3,1,0,3154.01,292684.65
3,1,15,3920.91,292684.65
3,1,30,4670.56,292684.65
3,1,45,5471.07,292684.65
3,2,0,6119.25,292684.65
3,2,15,6840.58,292684.65
3,2,30,7455.57,292684.65
3,2,45,8166.16,292684.65
3,3,0,8810.99,292684.65
3,3,15,9620.44,292684.65
3,3,30,10390.53,292684.65
3,3,45,11089.18,292684.65
3,4,0,11917.36,292684.65
3,4,15,12607.62,292684.65
3,4,30,13366.13,292684.65
3,4,45,14081.98,292684.65
3,5,0,14868.86,292684.65
3,5,15,15667.74,292684.65
3,5,30,16375.6,292684.65
3,5,45,16996.73,292684.65
3,6,0,17815.32,292684.65
3,6,15,20610.7,292684.65
3,6,30,23631.55,292684.65
3,6,45,26767.27,292684.65
3,7,0,29693.1,292684.65
3,7,15,32493.84,292684.65
3,7,30,35536.15,292684.65
3,7,45,38227.8,292684.65
3,8,0,40889.05,292684.65
3,8,15,49203.1,292684.65
3,8,30,56606.22,292684.65
3,8,45,64170.58,292684.65
3,9,0,71789.13,292684.65
3,9,15,79219.83,292684.65
3,9,30,86877.84,292684.65
3,9,45,94693.19,292684.65
3,10,0,102059.67,292684.65
3,10,15,105300.13,292684.65
3,10,30,107849.06,292684.65
3,10,45,110481.29,292684.65
3,11,0,113397.4,292684.65
3,11,15,116321.81,292684.65
3,11,30,119292.5,292684.65
3,11,45,121900.63,292684.65
3,12,0,124746.69,292684.65
3,12,15,127595.46,292684.65
3,12,30,130554.3,292684.65
3,12,45,133620.49,292684.65
3,13,0,136475.25,292684.65
3,13,15,139386.12,292684.65
3,13,30,142520.07,292684.65
3,13,45,145603.66,292684.65
3,14,0,148428.12,292684.65
3,14,15,151495.94,292684.65
3,14,30,154602.67,292684.65
